UID;Name;Position;Age;Height;Weight;Inf;Club;Division;Nat;2nd Nat;Home-Grown Status;Personality;Media Handling;Wage;Transfer Value;Asking Price;Preferred Foot;Yel;xG;Starts;Red;PoM;Pen/R;Pens S;Pens Saved Ratio;Pens Saved;Pens Faced;Pens;Mins;Gls/90;Conc;Gls;Fls;FA;xG/90;xG-OP;xA/90;xA;Con/90;Clean Sheets;Av Rat;Mins/Gl;Ast;Hdrs A;Apps;Tck/90;Tck W;Tck A;Tck R;Shot/90;Shot %;ShT/90;ShT;Shots Outside Box/90;Shts Blckd/90;Shts Blckd;Shots;Svt;Svp;Svh;Sv %;Pr passes/90;Pr Passes;Pres C/90;Pres C;Pres A/90;Pres A;Poss Won/90;Poss Lost/90;Ps C/90;Ps C;Ps A/90;Pas A;Pas %;OP-KP/90;OP-KP;OP-Crs C/90;OP-Crs C;OP-Crs A/90;OP-Crs A;OP-Cr %;Off;Gl Mst;K Tck/90;K Tck;K Ps/90;K Pas;K Hdrs/90;Int/90;Itc;Sprints/90;Hdr %;Hdrs W/90;Hdrs;Hdrs L/90;Goals Outside Box;xSv %;xGP/90;xGP;Drb/90;Drb;Dist/90;Distance;Cr C/90;Cr C;Crs A/90;Cr A;Cr C/A;Conv %;Clr/90;Clear;CCC;Ch C/90;Blk/90;Blk;Asts/90;Aer A/90
85052013;Koffi Djidji;D (C);33;184 cm;72 kg;Inj;Paris FC;Ligue 1 Uber Eats;FRA;CIV;;;Scouting Required;€83,500 p/m;€1.7M - €3.8M;;Right;8;2,13;32;0;0;;0;;;;0;2716;0.03;;1;24;12;0,07;-1,13;0,01;0,43;;;6,79;0.00;0;236;32;0.99;30;44;68%;0.46;36%;0.17;5;0.10;0.96;29;14;;;;;3,78;114;0,76;23;2,78;84;14,78;3,48;47,12;1422;52,65;1589;89%;0,23;7;0.00;0;0.17;5;0%;0;0;0,2;6;0.23;7;0,6;1.72;52;5,67;63%;4.94;149;2.88;0;;;;0.07;2;0.0km;350.3km;0.00;0;0.17;5;;7%;1,13;34;4;1.10;0.60;18;;7.82
95081385;Otávio;D (C);24;187 cm;83 kg;;Paris FC;Ligue 1 Uber Eats;BRA;;;Fairly Ambitious;Media-friendly;€74,000 p/m;€34M - €40M;;Left Only;5;0,57;36;0;0;;0;;;;0;3135;0.03;;1;16;9;0,02;0,43;0,05;1,58;;;6,8;0.00;0;213;36;1.18;41;55;75%;0.23;13%;0.03;1;0.06;1.15;40;8;;;;;4,39;153;1,06;37;3,04;106;18,2;2,47;53,91;1878;59,68;2079;90%;0,32;11;0.03;1;0.11;4;25%;0;0;0,46;16;0.32;11;0,55;1.81;63;5,51;68%;4.13;144;1.98;1;;;;0.06;2;0.0km;400.2km;0.03;1;0.11;4;25%;13%;1,06;37;4;0.12;0.63;22;;6.11
13139098;Moses Simon;M (RL), AM (RLC);30;168 cm;66 kg;Sct;Paris FC;Ligue 1 Uber Eats;NGA;;;Fairly Ambitious;Media-friendly;€110,000 p/m;€8M - €11.5M;;Right;0;2,62;33;0;1;;0;;;;0;2548;0.04;;1;29;37;0,09;-1,62;0,2;5,53;;;6,94;0.00;2;126;33 (1);2.79;79;97;81%;0.92;50%;0.46;13;0.28;0.00;0;26;;;;;2,47;70;3,0;85;13,03;369;4,87;13,95;23,52;666;28,5;807;83%;1,48;42;0.49;14;3.18;90;16%;5;0;0,04;1;1.48;42;0,0;2.33;66;16,21;28%;1.24;35;3.21;1;;;;2.90;82;0.0km;350.3km;0.49;14;3.18;90;15%;4%;0,92;26;11;0.88;0.04;1;0.07;4.45
48032430;Vincent Marchetti;DM, M (C);28;181 cm;70 kg;;Paris FC;Ligue 1 Uber Eats;FRA;;;;Scouting Required;€31,000 p/m;€475K - €4.7M;;Left;2;1,2;14;0;0;;0;;;;0;1394;0.13;;2;13;11;0,08;0,8;0,16;2,41;;;6,79;0.00;5;68;14 (15);2.20;34;40;85%;1.10;47%;0.52;8;0.58;0.00;0;17;;;;;3,68;57;2,71;42;10,46;162;10,91;12,59;37,32;578;43,97;681;85%;0,97;15;0.00;0;0.71;11;0%;1;0;0,06;1;0.97;15;0,52;1.48;23;10,72;49%;2.13;33;2.26;0;;;;0.77;12;0.0km;188.2km;0.00;0;0.77;12;;12%;0,77;12;3;0.56;0.32;5;0.32;4.39
14131343;Nahuel Estévez;DM, M (C);30;181 cm;75 kg;Unh;Parma;Serie A TIM;ARG;ESP;;;Scouting Required;€43,000 p/m;€2.4M;€2.1M;Right;1;1,95;5;0;0;;0;;;;0;860;0.31;;3;5;1;0,2;1,05;0,11;1,09;;;6,69;0.00;0;39;5 (25);1.47;14;20;70%;1.36;38%;0.52;5;0.31;0.00;0;13;;;;;3,56;34;2,72;26;13,19;126;11,2;10,15;36,21;346;42,28;404;86%;0,31;3;0.10;1;0.42;4;45%;0;1;0,0;0;0.31;3;0,21;1.88;18;11,72;51%;2.09;20;1.99;0;;;;0.63;6;0.0km;119.9km;1.36;13;7.95;76;25%;23%;0,52;5;1;0.12;0.42;4;;4.08
43379760;Edoardo Corvi;GK;25;183 cm;70 kg;Inj;Parma;Serie A TIM;ITA;;;;Scouting Required;€15,000 p/m;€50K - €475K;;Left;0;0,0;5;0;0;;0;100%;1;1;0;499;;6;0;0;4;0,0;0,0;0,0;0,0;1.08;3;6,66;;0;;5 (2);0.18;1;1;100%;;;;;;;;0;3;7;9;-4%;0,0;0;0,0;0;0,0;0;4,15;9,74;12,63;70;24,71;137;51%;0,0;0;;;;;;0;0;0,0;0;;0;0,0;;0;0,0;;;;;;-782%;0.39;2.18;;0;0.0km;30.3km;;;;;;;6,13;;0;;;;;
96114107;Adrian Benedyczak;AM (L), ST (C);25;191 cm;83 kg;Wnt;Parma;Serie A TIM;POL;;;;Scouting Required;€68,500 p/m;€4.9M;€4.4M;Right;0;7,29;28;0;0;50%;1;;;;2;2270;0.32;;8;33;52;0,29;0,71;0,01;0,26;;;6,67;0.00;0;201;28 (8);1.78;45;57;79%;1.90;56%;1.07;27;0.75;0.04;1;48;;;;;1,67;42;2,3;58;11,7;295;3,69;19,47;23,27;587;27,99;706;83%;0,48;12;0.32;8;1.98;50;65%;11;0;0,04;1;0.48;12;0,04;1.78;45;12,81;38%;3.05;77;4.92;0;;;;2.06;52;0.0km;311.0km;0.32;8;1.98;50;16%;17%;0,4;10;2;0.09;0.36;9;;7.97
67271025;Adrián Bernabé;DM, M/AM (C);25;170 cm;71 kg;;Parma;Serie A TIM;ESP;;Trained in nation (15-21);;Scouting Required;€146,000 p/m;€15M - €18.5M;;Left;2;4,41;37;0;2;;0;;;;0;3209;0.06;;2;33;27;0,12;-2,41;0,21;7,39;;;7,01;0.00;6;95;37 (1);2.33;83;108;77%;1.23;25%;0.31;11;0.42;0.03;1;44;;;;;3,84;137;3,59;128;12,2;435;14,11;11,16;42,52;1516;48,8;1740;87%;1,46;52;0.17;6;0.93;33;13%;6;0;0,0;0;2.55;91;0,06;1.74;62;11,41;22%;0.59;21;2.08;0;;;;1.71;61;0.0km;452.5km;0.20;7;1.57;56;18%;5%;0,62;22;12;0.35;0.34;12;0.17;2.66
43167351;Patrick Cutrone;ST (C);28;183 cm;75 kg;;Parma;Serie A TIM;ITA;;;Fairly Ambitious;Level-headed;€42,500 p/m;€230K - €2.3M;;Right;1;4,11;15;0;1;100%;2;;;;2;1371;0.39;;6;19;33;0,27;1,89;0,07;1,01;;;6,76;0.00;2;156;15 (6);1.77;27;32;84%;2.76;52%;1.44;22;0.85;0.00;0;42;;;;;0,26;4;2,1;32;6,76;103;2,36;16,61;18,25;278;22,12;337;82%;0,46;7;0.00;0;0.46;7;0%;10;0;0,0;0;0.46;7;0,0;1.05;16;7,68;29%;2.95;45;7.29;1;;;;1.18;18;0.0km;181.8km;0.00;0;0.46;7;;14%;0,13;2;2;0.13;;0;0.13;10.24
12092872;Abdoulaye Ndiaye;D (C);24;190 cm;76 kg;;Parma;Serie A TIM;SEN;;;;Scouting Required;€12,000 p/m;€800K - €7.8M;;Left;6;0,59;28;0;1;;0;;;;0;2553;;;0;24;9;0,02;-0,59;0,01;0,38;;;6,88;;1;213;28 (1);1.16;33;42;79%;0.32;11%;0.04;1;0.11;0.88;25;9;;;;;3,88;110;1,06;30;3,28;93;12,76;3,17;55,98;1588;61,41;1742;91%;0,18;5;0.00;0;0.04;1;0%;1;0;0,18;5;0.18;5;0,99;1.48;42;5,04;71%;5.32;151;2.19;0;;;;0.07;2;0.0km;313.2km;0.00;0;0.04;1;;;1,3;37;2;0.47;0.60;17;0.04;7.51
2000017415;Alessandro Circati;D (RC);22;190 cm;84 kg;Wnt;Parma;Serie A TIM;AUS;ITA;;;Scouting Required;€68,500 p/m;€15.5M - €20M;;Right Only;2;1,01;32;0;3;;0;;;;0;2917;0.09;;3;27;8;0,03;1,99;0,02;0,63;;;6,96;0.00;1;246;32 (1);1.39;45;50;90%;0.43;43%;0.19;6;0.15;0.62;20;14;;;;;3,92;127;1,26;41;3,46;112;15,33;3,83;53,22;1725;58,34;1891;91%;0,25;8;0.03;1;0.09;3;33%;1;0;0,25;8;0.28;9;0,86;1.64;53;5,06;73%;5.52;179;2.07;0;;;;0.28;9;0.0km;365.3km;0.03;1;0.09;3;33%;21%;1,08;35;0;;0.46;15;0.03;7.59
43315140;Emanuele Valeri;D/WB/M (L);27;180 cm;78 kg;;Parma;Serie A TIM;ITA;;;;Scouting Required;€55,000 p/m;€60K - €7.6M;;Left Only;4;0,57;37;0;0;;0;;;;0;3161;;;0;39;49;0,02;-0,57;0,08;2,75;;;6,84;;4;128;37;2.90;102;125;82%;0.23;38%;0.09;3;0.14;0.37;13;8;;;;;5,78;203;2,51;88;9,03;317;13,24;13,5;40,23;1413;45,56;1600;88%;0,91;32;0.09;3;1.48;52;5%;2;0;0,06;2;0.91;32;0,06;2.51;88;14,86;53%;1.94;68;1.71;0;;;;1.65;58;0.0km;442.6km;0.09;3;1.79;63;5%;;1,42;50;4;0.12;0.65;23;0.11;3.64
43009443;Milan Đurić;ST (C);36;199 cm;94 kg;;Parma;Serie A TIM;BIH;ITA;;;Scouting Required;€43,500 p/m;€55K - €550K;;Right;0;2,8;;0;0;;0;;;;0;530;0.34;;2;6;8;0,48;-0,8;0,0;0,0;;;6,72;0.00;0;60;0 (20);1.36;8;9;89%;2.89;47%;1.36;8;0.85;0.00;0;17;;;;;0,68;4;1,87;11;9,0;53;1,53;17,15;20,72;122;24,96;147;83%;0,17;1;0.00;0;0.51;3;0%;3;0;0,0;0;0.17;1;0,0;1.36;8;8,32;45%;4.58;27;5.60;0;;;;1.02;6;0.0km;71.7km;0.00;0;0.51;3;;12%;0,34;2;0;;0.51;3;;10.19
27139791;Oliver Sørensen;DM, M (C);24;187 cm;78 kg;;Parma;Serie A TIM;DEN;;;;Scouting Required;€12,000 p/m;€475K - €4.8M;;Left;2;1,17;39;0;0;;0;;;;0;3186;0.03;;1;27;23;0,03;-0,17;0,16;5,51;;;6,84;0.00;5;155;39;2.23;79;102;77%;0.54;53%;0.28;10;0.14;0.17;6;19;;;;;3,62;128;3,28;116;11,64;412;11,44;12,77;38,56;1365;43,95;1556;88%;0,99;35;0.11;4;0.71;25;18%;3;0;0,0;0;0.99;35;0,4;1.64;58;10,76;52%;2.26;80;2.12;1;;;;0.85;30;0.0km;440.7km;0.11;4;0.71;25;16%;5%;0,88;31;9;0.85;0.51;18;0.14;4.38
2000029892;Tjaš Begić;M (L), AM (RL);22;175 cm;70 kg;Int;Parma;Serie A TIM;SVN;;;Balanced;Media-friendly;€23,000 p/m;€400K - €4M;;Right;0;0,07;10;0;1;;0;;;;0;719;;;0;9;8;0,01;-0,07;0,08;0,64;;;6,76;;2;39;10 (5);2.75;22;24;92%;0.38;33%;0.13;1;0.25;0.00;0;3;;;;;2,13;17;3,38;27;13,02;104;4,76;17,02;27,29;218;32,17;257;85%;1,5;12;0.50;4;3.63;29;29%;1;0;0,0;0;1.50;12;0,0;1.13;9;15,27;23%;1.13;9;3.76;0;;;;1.88;15;0.0km;97.8km;0.50;4;3.63;29;13%;;0,88;7;1;0.17;0.25;2;0.25;4.88
53181718;Mathias Fjørtoft Løvik;D (RL), WB (L);22;183 cm;78 kg;;Parma;Serie A TIM;NOR;;;;Scouting Required;€9,750 p/m;€550K - €5.4M;;Left;3;0,09;4;0;0;;0;;;;0;496;;;0;8;5;0,02;-0,09;0,06;0,31;;;6,64;;0;22;4 (4);2.72;15;19;79%;0.54;33%;0.18;1;0.54;0.36;2;3;;;;;6,53;36;2,54;14;8,53;47;11,98;13,06;41,37;228;47,36;261;87%;1,81;10;0.36;2;2.90;16;16%;3;0;0,18;1;1.81;10;0,36;2.90;16;15,06;41%;1.63;9;2.36;0;;;;1.27;7;0.0km;69.0km;0.54;3;5.44;30;12%;;1,45;8;2;0.83;0.54;3;;3.99
38059041;Botond Balogh;D (C);23;189 cm;80 kg;Int;Parma;Serie A TIM;HUN;;;;Scouting Required;€17,000 p/m;€1.3M - €2.8M;;Right Only;0;0,0;7;0;0;;0;;;;0;630;;;0;2;4;0,0;0,0;0,02;0,11;;;6,87;;0;50;7;1.86;13;14;93%;;;;;0.00;0.57;4;0;;;;;3,71;26;1,43;10;3,71;26;11,29;5,43;47,86;335;51,86;363;92%;0,0;0;0.00;0;0.14;1;0%;0;0;0,29;2;;0;1,0;1.14;8;6,14;76%;5.43;38;1.71;0;;;;0.43;3;0.0km;84.4km;0.00;0;0.14;1;;;1,0;7;1;0.17;0.86;6;;7.14
24061267;Ivan Smolčić;D (RC);25;181 cm;78 kg;;Parma;Serie A TIM;CRO;;;Perfectionist;Level-headed;€11,000 p/m;€250K - €2.5M;;Right;5;0,17;9;0;0;;0;;;;0;1057;;;0;10;8;0,01;-0,17;0,02;0,24;;;6,73;;0;70;9 (9);2.13;25;32;78%;0.17;50%;0.09;1;0.09;0.60;7;2;;;;;3,75;44;2,21;26;5,02;59;12,35;5,28;50,75;596;55,09;647;92%;0,43;5;0.34;4;1.02;12;74%;0;0;0,17;2;0.43;5;0,43;1.36;16;9,2;63%;3.75;44;2.21;0;;;;0.43;5;0.0km;136.7km;0.34;4;1.02;12;33%;;1,11;13;2;0.21;0.60;7;;5.96
19163503;Hernâni;DM, M (C);32;188 cm;76 kg;nEU;Parma;Serie A TIM;BRA;;;;Scouting Required;€94,000 p/m;€0;;Right;2;0,15;3;0;0;;0;;;;0;763;;;0;15;4;0,02;-0,15;0,22;1,88;;;6,56;;2;26;3 (29);1.89;16;19;84%;0.35;33%;0.12;1;0.24;0.12;1;3;;;;;4,48;38;2,71;23;8,96;76;8,37;6,13;45,06;382;50,01;424;90%;1,06;9;0.12;1;0.35;3;28%;1;0;0,0;0;1.53;13;0,0;1.18;10;11,32;46%;1.42;12;1.65;0;;;;0.35;3;0.0km;107.6km;0.94;8;8.26;70;33%;;0,59;5;4;0.60;0.35;3;0.24;3.07
45112276;Zion Suzuki;GK;23;190 cm;91 kg;Int;Parma;Serie A TIM;JPN;USA;;;Scouting Required;€21,500 p/m;€17.5M - €27M;;Right Only;0;0,0;36;0;0;;0;40%;2;5;0;3221;;56;0;0;15;0,0;0,0;0,0;0,0;1.56;6;6,52;;0;;36;0.06;2;5;40%;;;;;;;;0;21;53;27;-1%;0,06;2;0,0;0;0,0;0;4,64;6,65;17,71;634;26,4;945;67%;0,0;0;;;;;;0;2;0,0;0;;0;0,0;;0;0,0;;;;;;-899%;-0.37;-13.14;;0;0.0km;215.5km;;;;;;;3,46;;0;;;;;
43252473;Enrico Delprato;D (RC), WB/M (R);26;183 cm;66 kg;;Parma;Serie A TIM;ITA;;;Balanced;Media-friendly;€119,000 p/m;€9M;;Right Only;3;2,42;39;0;3;;0;;;;0;3382;;;0;49;46;0,06;-2,42;0,13;4,77;;;6,77;;2;226;39;2.55;96;123;78%;0.48;17%;0.08;3;0.08;0.64;24;18;;;;;7,34;276;2,45;92;8,84;332;13,25;10,3;46,46;1746;51,97;1953;89%;0,61;23;0.21;8;1.86;70;13%;1;0;0,11;4;0.67;25;0,51;2.45;92;15,04;65%;3.89;146;2.13;0;;;;1.22;46;0.0km;489.0km;0.27;10;2.08;78;11%;;0,85;32;8;0.22;0.61;23;0.05;6.01
93087462;Pontus Almqvist;AM (RL);26;187 cm;67 kg;;Parma;Serie A TIM;SWE;;;;Scouting Required;€72,000 p/m;€7.8M - €12.5M;;Left;1;3,29;36;0;3;;0;;;;0;2691;0.17;;5;49;38;0,11;1,71;0,11;3,27;;;6,95;0.00;3;180;36 (1);2.27;68;85;80%;1.17;51%;0.60;18;0.43;0.03;1;35;;;;;2,11;63;2,98;89;12,17;364;4,82;17,19;29,3;876;34,41;1029;85%;1,14;34;0.64;19;3.48;104;19%;15;0;0,07;2;1.14;34;0,03;2.21;66;14,88;40%;2.41;72;3.61;2;;;;2.88;86;0.0km;365.7km;0.64;19;3.48;104;18%;14%;0,6;18;6;0.21;0.33;10;0.10;6.02
43425611;Gaetano Oristanio;AM (RLC), ST (C);23;175 cm;62 kg;;Parma;Serie A TIM;ITA;;;;Scouting Required;€13,500 p/m;€500K - €5.2M;;Left;2;5,1;29;0;1;100%;2;;;;2;2284;0.43;;11;31;51;0,2;5,9;0,04;1,11;;;6,97;0.00;1;156;29 (2);1.89;48;65;74%;1.62;46%;0.75;19;0.55;0.00;0;41;;;;;1,5;38;2,8;71;10,01;254;3,27;17,85;21,48;545;24,39;619;88%;0,87;22;0.04;1;1.38;35;3%;15;0;0,0;0;0.87;22;0,04;1.65;42;10,32;17%;1.02;26;5.12;3;;;;2.13;54;0.0km;303.1km;0.04;1;1.38;35;2%;27%;0,67;17;1;0.04;0.24;6;0.04;6.15
93123174;Jacob Ondrejka;M/AM (RL);23;174 cm;70 kg;Wnt;Parma;Serie A TIM;SWE;;;Fairly Ambitious;Level-headed;€12,000 p/m;€650K - €6.4M;;Right;0;2,63;4;0;2;;0;;;;0;997;0.45;;5;10;11;0,24;2,37;0,04;0,49;;;6,82;0.00;0;54;4 (24);3.07;34;38;89%;2.08;48%;0.99;11;0.72;0.00;0;23;;;;;2,53;28;3,88;43;11,28;125;4,24;16,88;27,98;310;33,22;368;84%;1,35;15;0.90;10;4.15;46;75%;4;0;0,0;0;1.44;16;0,0;1.26;14;13,45;17%;0.81;9;4.06;1;;;;3.07;34;0.0km;141.7km;0.99;11;5.42;60;21%;22%;0,36;4;1;0.10;0.18;2;;4.87
14185196;Lautaro Valenti;D (LC);27;188 cm;76 kg;Wnt;Parma;Serie A TIM;ARG;ITA;;;Scouting Required;€65,000 p/m;€110K;€105K;Left;1;1,05;6;0;0;;0;;;;0;456;;;0;4;1;0,21;-1,05;0,04;0,19;;;6,74;;1;35;6 (1);1.97;10;13;77%;0.79;0%;0.00;0;0.00;0.39;2;4;;;;;4,34;22;1,97;10;4,54;23;12,43;3,16;50,53;256;54,87;278;92%;0,39;2;0.39;2;0.59;3;150%;0;0;0,2;1;0.39;2;0,79;0.79;4;6,51;77%;5.33;27;1.58;0;;;;0.39;2;0.0km;57.9km;0.39;2;0.59;3;66%;;1,18;6;0;;0.20;1;0.20;6.91
18116036;Mandela Keita;DM, M (C);24;181 cm;76 kg;;Parma;Serie A TIM;BEL;GUI;;Fairly Ambitious;Media-friendly;€83,500 p/m;€220K - €9M;;Right;7;1,69;38;0;0;;0;;;;0;2866;;;0;48;26;0,05;-1,69;0,12;3,79;;;6,65;;4;156;38;2.14;68;90;76%;0.60;11%;0.06;2;0.25;0.28;9;19;;;;;4,08;130;3,05;97;9,89;315;13,31;6,5;44,56;1419;50,28;1601;89%;0,82;26;0.00;0;0.22;7;0%;1;1;0,13;4;0.82;26;0,25;2.32;74;11,3;60%;2.95;94;1.95;1;;;;0.94;30;0.0km;406.3km;0.00;0;0.22;7;;;0,85;27;5;0.17;0.41;13;0.13;4.90
43317909;Demba Seck;AM (RLC), ST (C);25;190 cm;76 kg;;Partizan;Mozzart Bet Super liga;SEN;ITA;;;Scouting Required;€63,000 p/m;€2.5M - €5.2M;;Left;1;7,95;40;0;3;;0;;;;0;3637;0.40;;16;55;59;0,2;8,05;0,06;2,52;;;7,16;0.00;7;94;40 (2);1.31;53;94;56%;2.25;55%;1.24;50;0.12;0.00;0;91;;;;;0,42;17;0,72;29;2,9;117;1,58;4,6;16,73;676;23,21;938;72%;0,2;8;0.12;5;0.42;17;62%;12;0;0,0;0;0.20;8;0,02;0.49;20;2,94;23%;0.54;22;1.78;0;;;;0.52;21;0.0km;165.8km;0.12;5;0.42;17;29%;18%;0,02;1;0;;0.07;3;0.17;2.33
23108543;Omar Abdulrahman;M (C), AM (RC);34;173 cm;68 kg;Inj;Partizan;Mozzart Bet Super liga;UAE;KSA;;;Scouting Required;€14,750 p/m;€0;;Left Only;0;5,52;19;0;0;100%;1;;;;1;1640;0.11;;2;14;21;0,3;-3,52;0,11;2,09;;;6,95;0.00;5;13;19 (1);1.48;27;33;82%;2.09;37%;0.77;14;0.00;0.00;0;38;;;;;0,71;13;0,71;13;1,65;30;1,98;1,7;19,43;354;25,13;458;77%;0,27;5;0.11;2;0.11;2;100%;0;0;0,0;0;0.27;5;0,05;0.22;4;1,98;38%;0.27;5;0.44;0;;;;0.05;1;0.0km;38.4km;0.11;2;0.11;2;100%;5%;0,11;2;4;1.34;0.22;4;0.27;0.71
29114978;Aldo Kalulu;AM (RLC), ST (C);30;166 cm;60 kg;;Partizan;Mozzart Bet Super liga;COD;FRA;;;Scouting Required;€36,000 p/m;€850K - €8.4M;;Right;0;7,96;40;0;0;;0;;;;0;3532;0.25;;10;55;61;0,2;2,04;0,08;3,14;;;7,21;0.00;9;67;40;1.55;61;75;81%;2.27;46%;1.04;41;0.10;0.00;0;89;;;;;0,71;28;0,94;37;4,05;159;2,11;5,61;17,17;674;24,28;953;71%;0,33;13;0.18;7;0.82;32;29%;7;0;0,0;0;0.33;13;0,0;0.64;25;4,54;16%;0.28;11;1.43;0;;;;0.79;31;0.0km;161.9km;0.18;7;0.82;32;21%;11%;0,18;7;0;;0.13;5;0.23;1.71
2000144523;Zubairu Ibrahim;AM (RL);21;175 cm;68 kg;Inj;Partizan;Mozzart Bet Super liga;GHA;;;;Scouting Required;€3,700 p/m;€300K - €2.9M;;Right;0;2,42;11;0;0;;0;;;;0;1215;0.07;;1;19;17;0,18;-1,42;0,02;0,33;;;6,63;0.00;0;67;11 (10);3.19;43;56;77%;1.26;41%;0.52;7;0.22;0.00;0;17;;;;;1,63;22;3,19;43;10,37;140;4,22;16,89;30,59;413;37,56;507;81%;0,89;12;0.44;6;3.33;45;25%;5;0;0,0;0;0.89;12;0,0;1.11;15;11,41;28%;1.41;19;3.56;0;;;;1.56;21;0.0km;136.6km;0.44;6;3.33;45;13%;6%;0,44;6;1;0.12;;0;;4.96
7868191;Bibars Natcho;DM, M/AM (C);38;175 cm;73 kg;;Partizan;Mozzart Bet Super liga;ISR;SRB;;;Scouting Required;€38,000 p/m;€12K - €130K;;Right;0;7,67;42;0;1;80%;4;;;;5;3546;0.10;;4;36;49;0,19;-3,67;0,17;6,6;;;6,77;0.00;4;40;42;1.14;45;57;79%;1.17;30%;0.36;14;0.05;0.05;2;46;;;;;1,7;67;0,84;33;2,82;111;3,86;1,95;23,27;917;29,49;1162;79%;0,48;19;0.00;0;0.03;1;3%;1;0;0,05;2;0.76;30;0,0;0.48;19;3,5;30%;0.30;12;0.71;0;;;;0.30;12;0.0km;161.5km;0.03;1;0.81;32;;9%;0,18;7;5;0.50;0.15;6;0.10;1.02
53089891;Ghayas Zahid;M/AM (C);31;173 cm;66 kg;;Partizan;Mozzart Bet Super liga;NOR;PAK;;;Scouting Required;€19,750 p/m;€190K - €1.9M;;Right;3;8,57;41;0;1;;0;;;;0;3631;0.10;;4;34;60;0,21;-4,57;0,12;4,89;;;7,16;0.00;7;59;41;1.51;61;69;88%;1.76;35%;0.62;25;0.10;0.00;0;71;;;;;1,09;44;1,12;45;4,02;162;4,39;3,94;23,0;928;28,7;1158;80%;0,25;10;0.02;1;0.22;9;46%;1;0;0,0;0;0.25;10;0,02;0.37;15;3,15;20%;0.30;12;1.16;0;;;;0.27;11;0.0km;159.6km;0.27;11;1.54;62;11%;6%;0,2;8;5;0.36;0.15;6;0.17;1.46
77059268;Joao Grimaldo;M (R), AM (RL);23;175 cm;73 kg;Wnt;Partizan;Mozzart Bet Super liga;PER;;;;Scouting Required;€6,000 p/m;€325K - €3.3M;;Right;0;1,41;17;0;0;;0;;;;0;1444;0.12;;2;20;23;0,09;0,59;0,13;2,01;;;7,6;0.00;0;15;17;1.37;22;25;88%;1.06;47%;0.50;8;0.00;0.00;0;17;;;;;0,37;6;0,62;10;2,06;33;0,93;1,99;17,64;283;23,06;370;76%;0,12;2;0.00;0;0.50;8;0%;2;0;0,0;0;0.12;2;0,0;0.50;8;2,49;40%;0.37;6;0.56;0;;;;0.62;10;0.0km;38.8km;0.00;0;0.50;8;;12%;0,06;1;0;;0.12;2;;0.93
37047951;Ryan Thomas;D (R), M/AM (C);31;174 cm;64 kg;IPR;PEC Zwolle;Eredivisie;NZL;ENG;;;Scouting Required;€11,000 p/m;€65K - €650K;;Right;0;2,66;9;0;0;;0;;;;0;1231;;;0;14;12;0,19;-2,66;0,03;0,39;;;6,39;;2;27;9 (17);1.61;22;30;73%;1.24;47%;0.58;8;0.29;0.07;1;17;;;;;1,68;23;1,32;18;5,04;69;4,24;5,85;24,86;340;30,78;421;81%;0,37;5;0.00;0;0.51;7;0%;0;0;0,07;1;0.37;5;0,07;0.66;9;6,43;37%;0.73;10;1.24;0;;;;0.73;10;0.0km;97.9km;0.00;0;0.51;7;;;0,58;8;2;0.15;0.22;3;0.15;1.97
37041867;Jamiro Monteiro;DM, M/AM (C);32;173 cm;64 kg;;PEC Zwolle;Eredivisie;CPV;NED;;;Scouting Required;€31,500 p/m;€250K - €2.5M;;Right;3;4,47;32;0;2;100%;1;;;;1;2878;0.13;;4;25;27;0,14;-0,47;0,12;3,86;;;6,97;0.00;3;77;32 (2);2.00;64;71;90%;1.09;51%;0.56;18;0.13;0.00;0;35;;;;;2,5;80;2,63;84;8,63;276;9,13;10,26;33,05;1057;38,81;1241;85%;1,19;38;0.09;3;0.53;17;113%;1;0;0,03;1;1.19;38;0,06;1.44;46;8,76;51%;1.22;39;1.19;0;;;;1.00;32;0.0km;305.7km;0.09;3;0.53;17;17%;11%;0,59;19;5;0.16;0.22;7;0.09;2.41
92092245;Braydon Manu;M/AM (R), ST (C);29;170 cm;70 kg;;PEC Zwolle;Eredivisie;GHA;GER;;;Scouting Required;€32,500 p/m;€3.9M - €8M;;Right;3;4,61;27;1;2;;0;;;;0;2370;0.04;;1;48;42;0,18;-3,61;0,08;2,13;;;6,76;0.00;3;91;27 (7);1.37;36;50;72%;1.25;27%;0.34;9;0.23;0.00;0;33;;;;;2,09;55;1,86;49;7,52;198;2,39;11,81;21,61;569;26,47;697;82%;0,84;22;0.38;10;3.08;81;13%;10;0;0,0;0;0.84;22;0,0;1.29;34;8,77;14%;0.49;13;2.96;0;;;;2.13;56;0.0km;240.8km;0.38;10;3.08;81;12%;3%;0,53;14;5;1.54;0.34;9;0.11;3.46
